Ping size: 0
[1621783409.731094] 200 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=33.3 ms
[1621783410.731369] 200 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=32.6 ms
[1621783411.732165] 200 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=32.4 ms
[1621783412.733526] 200 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=32.7 ms
[1621783413.735316] 200 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=32.5 ms
[1621783414.737357] 200 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=32.8 ms
[1621783415.739125] 200 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=32.5 ms
[1621783416.740659] 200 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=32.2 ms
[1621783417.742638] 200 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=32.7 ms
[1621783418.743791] 200 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=32.8 ms
[1621783419.744527] 200 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=32.7 ms
[1621783420.744391] 200 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=31.5 ms
[1621783421.746141] 200 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=32.4 ms
[1621783422.747283] 200 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=32.8 ms

--- 88.80.187.84 ping statistics ---
20 packets transmitted, 20 received, 0% packet loss, time 19024ms
rtt min/avg/max/mdev = 31.488/32.584/33.282/0.341 ms
Ping size: 224
PING 88.80.187.84 (88.80.187.84) 224(252) bytes of data.
[1621783422.785241] 232 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=32.8 ms
[1621783423.786339] 232 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=32.8 ms
[1621783424.788087] 232 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=33.4 ms
[1621783425.789361] 232 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=32.9 ms
[1621783426.790216] 232 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=32.6 ms
[1621783427.792156] 232 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=32.6 ms
[1621783428.794172] 232 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=32.7 ms
[1621783429.796621] 232 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=33.2 ms
[1621783430.796653] 232 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=32.7 ms
[1621783431.798723] 232 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=32.9 ms
[1621783432.799390] 232 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=32.5 ms
[1621783433.800953] 232 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=33.2 ms
[1621783434.801673] 232 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=32.4 ms
[1621783435.803649] 232 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=32.8 ms
[1621783436.804160] 232 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=32.4 ms
[1621783437.805746] 232 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=33.0 ms
[1621783438.806665] 232 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=32.8 ms
[1621783439.807594] 232 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=32.8 ms
[1621783440.807854] 232 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=32.0 ms
[1621783441.809533] 232 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=32.7 ms

--- 88.80.187.84 ping statistics ---
20 packets transmitted, 20 received, 0% packet loss, time 19025ms
rtt min/avg/max/mdev = 32.028/32.759/33.446/0.304 ms
Ping size: 256
PING 88.80.187.84 (88.80.187.84) 256(284) bytes of data.
[1621783441.847011] 264 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=32.3 ms
[1621783442.849952] 264 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=33.6 ms
[1621783443.850852] 264 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=33.0 ms
[1621783444.850991] 264 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=32.1 ms
[1621783445.853009] 264 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=33.2 ms
[1621783446.853295] 264 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=32.5 ms
[1621783447.854978] 264 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=33.2 ms
[1621783448.855186] 264 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=32.4 ms
[1621783449.857013] 264 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=32.6 ms
[1621783450.858854] 264 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=32.5 ms
[1621783451.861300] 264 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=33.2 ms
[1621783452.862260] 264 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=32.7 ms
[1621783453.864237] 264 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=32.7 ms
[1621783454.866175] 264 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=32.7 ms
[1621783455.867951] 264 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=32.4 ms
[1621783456.869307] 264 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=32.5 ms
[1621783457.869775] 264 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=32.0 ms
[1621783458.871320] 264 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=32.5 ms
[1621783459.871995] 264 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=32.2 ms
[1621783460.873025] 264 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=32.2 ms

--- 88.80.187.84 ping statistics ---
20 packets transmitted, 20 received, 0% packet loss, time 19026ms
rtt min/avg/max/mdev = 31.975/32.626/33.646/0.404 ms
Ping size: 288
PING 88.80.187.84 (88.80.187.84) 288(316) bytes of data.
[1621783460.910570] 296 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=32.4 ms
[1621783461.911837] 296 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=31.9 ms
[1621783462.913079] 296 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=31.9 ms
[1621783463.914749] 296 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=32.4 ms
[1621783464.916164] 296 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=32.1 ms
[1621783465.917817] 296 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=32.4 ms
[1621783466.918782] 296 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=31.7 ms
[1621783467.921634] 296 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=32.6 ms
[1621783468.923476] 296 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=32.6 ms
[1621783469.923976] 296 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=32.1 ms
[1621783470.925854] 296 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=33.1 ms
[1621783471.925828] 296 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=32.0 ms
[1621783472.931077] 296 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=36.2 ms
[1621783473.927964] 296 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=32.2 ms
[1621783474.929423] 296 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=32.6 ms
[1621783475.931010] 296 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=33.2 ms
[1621783476.931566] 296 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=32.7 ms
[1621783477.933988] 296 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=33.1 ms
[1621783478.934966] 296 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=32.7 ms
[1621783479.937038] 296 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=32.8 ms

--- 88.80.187.84 ping statistics ---
20 packets transmitted, 20 received, 0% packet loss, time 19026ms
rtt min/avg/max/mdev = 31.689/32.636/36.242/0.921 ms
Ping size: 320
PING 88.80.187.84 (88.80.187.84) 320(348) bytes of data.
[1621783479.974717] 328 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=32.4 ms
[1621783480.976746] 328 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=32.7 ms
[1621783481.978050] 328 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=32.2 ms
[1621783482.982673] 328 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=35.3 ms
[1621783483.981452] 328 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=32.7 ms
[1621783484.984202] 328 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=33.4 ms
[1621783485.985425] 328 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=32.9 ms
[1621783486.986000] 328 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=32.3 ms
[1621783487.987663] 328 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=32.4 ms
[1621783488.990271] 328 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=33.3 ms
[1621783489.991996] 328 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=33.4 ms
[1621783490.992576] 328 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=32.7 ms
[1621783491.993514] 328 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=32.6 ms
[1621783492.995395] 328 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=32.6 ms
[1621783493.996976] 328 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=33.2 ms
[1621783494.997650] 328 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=32.9 ms
[1621783495.998622] 328 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=32.8 ms
[1621783496.998704] 328 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=31.9 ms
[1621783498.000640] 328 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=32.8 ms
[1621783499.002171] 328 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=33.4 ms

--- 88.80.187.84 ping statistics ---
20 packets transmitted, 20 received, 0% packet loss, time 19027ms
rtt min/avg/max/mdev = 31.928/32.904/35.341/0.693 ms
Ping size: 352
PING 88.80.187.84 (88.80.187.84) 352(380) bytes of data.
[1621783499.041018] 360 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=33.5 ms
[1621783500.041198] 360 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=32.4 ms
[1621783501.041799] 360 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=32.0 ms
[1621783502.042852] 360 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=32.1 ms
[1621783503.044675] 360 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=32.9 ms
[1621783504.044795] 360 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=32.0 ms
[1621783505.046862] 360 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=33.1 ms
[1621783506.046657] 360 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=31.8 ms
[1621783507.048073] 360 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=32.2 ms
[1621783508.050014] 360 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=33.2 ms
[1621783509.051240] 360 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=33.4 ms
[1621783510.051307] 360 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=32.5 ms
[1621783511.053022] 360 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=32.4 ms
[1621783512.055006] 360 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=32.7 ms
[1621783513.056774] 360 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=32.5 ms
[1621783514.058977] 360 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=32.9 ms
[1621783515.060743] 360 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=33.4 ms
[1621783516.062188] 360 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=33.1 ms
[1621783517.063659] 360 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=33.2 ms
[1621783518.064304] 360 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=32.4 ms

--- 88.80.187.84 ping statistics ---
20 packets transmitted, 20 received, 0% packet loss, time 19025ms
rtt min/avg/max/mdev = 31.805/32.685/33.512/0.511 ms
Ping size: 384
PING 88.80.187.84 (88.80.187.84) 384(412) bytes of data.
[1621783518.102795] 392 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=33.3 ms
[1621783519.103653] 392 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=32.5 ms
[1621783520.105435] 392 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=32.4 ms
[1621783521.107396] 392 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=32.7 ms
[1621783522.109243] 392 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=32.5 ms
[1621783523.111099] 392 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=32.6 ms
[1621783524.113399] 392 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=33.1 ms
[1621783525.113678] 392 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=32.9 ms
[1621783526.115306] 392 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=33.9 ms
[1621783527.115290] 392 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=32.5 ms
[1621783528.116279] 392 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=32.5 ms
[1621783529.117346] 392 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=32.6 ms
[1621783530.118103] 392 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=32.3 ms
[1621783531.120355] 392 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=33.0 ms
[1621783532.121166] 392 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=33.4 ms
[1621783533.121187] 392 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=32.4 ms
[1621783534.122743] 392 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=33.0 ms
[1621783535.124036] 392 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=33.2 ms
